source_row,start_s,end_s,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
763056,207803.0,207903.36649215,57.723055555555554,57.750935136708335,1,8,0.18,57.723055555555554,57.885
763059,207932.0,209014.0,57.75888888888889,58.059444444444445,5,4,1.2022222222222223,57.75888888888889,58.059444444444445
763060,208102.0,331820.0,57.806111111111115,92.17222222222222,5,2,68.73222222222222,57.806111111111115,92.17222222222222
763061,208155.0,288495.0,57.82083333333333,80.1375,5,16,357.06666666666666,57.82083333333333,80.1375
763062,208494.0,208613.0,57.915,57.948055555555555,5,8,0.2644444444444444,57.915,57.948055555555555
763064,209100.0,209344.0,58.083333333333336,58.15111111111111,5,2,0.13555555555555557,58.083333333333336,58.15111111111111
763066,209313.0,209455.0,58.1425,58.18194444444445,5,1,0.03944444444444444,58.1425,58.18194444444445
763067,209353.0,209689.0,58.15361111111111,58.246944444444445,5,8,0.7466666666666667,58.15361111111111,58.246944444444445
763069,209690.0,209899.0,58.24722222222222,58.305277777777775,5,1,0.058055555555555555,58.24722222222222,58.305277777777775
763076,210828.0,219826.0,58.56333333333333,61.062777777777775,5,1,2.4994444444444444,58.56333333333333,61.062777777777775
763084,211919.0,213728.0,58.86638888888889,59.36888888888889,5,4,2.01,58.86638888888889,59.36888888888889
763092,214281.0,215398.0,59.5225,59.83277777777778,5,8,2.482222222222222,59.5225,59.83277777777778
763093,214290.0,216058.0,59.525,60.01611111111111,5,4,1.9644444444444444,59.525,60.01611111111111
763098,214812.0,214991.66841187,59.67,59.71990789218611,1,8,0.32222222222222224,59.67,59.72388888888889
763099,215050.0,215826.91099476,59.736111111111114,59.95191972076667,1,8,1.3933333333333333,59.736111111111114,71.64666666666666
763100,215248.0,215318.0,59.791111111111114,59.81055555555555,5,8,0.15555555555555556,59.791111111111114,59.81055555555555
763102,215662.0,216765.0,59.90611111111111,60.2125,5,8,2.451111111111111,59.90611111111111,60.2125
763107,217818.0,217975.0,60.505,60.548611111111114,5,1,0.043611111111111114,60.505,60.548611111111114
763109,217871.0,217984.0,60.51972222222222,60.55111111111111,5,1,0.03138888888888889,60.51972222222222,60.55111111111111
763113,218411.0,218536.0,60.66972222222222,60.70444444444445,5,1,0.034722222222222224,60.66972222222222,60.70444444444445
763114,218708.0,218780.0,60.75222222222222,60.772222222222226,5,1,0.02,60.75222222222222,60.772222222222226
763117,219113.0,219168.0,60.86472222222222,60.88,5,1,0.015277777777777777,60.86472222222222,60.88
763118,219178.0,219253.0,60.882777777777775,60.90361111111111,5,1,0.020833333333333332,60.882777777777775,60.90361111111111
763123,220073.0,429348.0,61.131388888888885,119.26333333333334,5,4,232.52777777777777,61.131388888888885,119.26333333333334
763127,220461.0,220570.0,61.23916666666667,61.269444444444446,5,1,0.03027777777777778,61.23916666666667,61.269444444444446
763130,221670.0,221781.0,61.575,61.60583333333334,5,1,0.030833333333333334,61.575,61.60583333333334
