source_row,start_s,end_s,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
10493,3250.0,3376.0,0.9027777777777778,0.9377777777777778,5,8,0.28,0.9027777777777778,0.9377777777777778
10494,3328.0,4029.32635253,0.9244444444444444,1.1192573201472222,1,1,0.15722222222222224,0.9244444444444444,1.466388888888889
10495,3328.0,4030.56544503,0.9244444444444444,1.1196015125083334,1,1,0.1575,0.9244444444444444,1.4666666666666666
10496,3328.0,4498.94240838,0.9244444444444444,1.2497062245500001,1,1,0.2625,0.9244444444444444,1.6125
10497,3328.0,4847.12739965,0.9244444444444444,1.3464242776805557,1,1,0.34055555555555556,0.9244444444444444,1.7422222222222221
10498,3332.0,4384.0,0.9255555555555556,1.2177777777777778,5,1,0.2922222222222222,0.9255555555555556,1.2177777777777778
10499,3334.0,4851.88830716,0.9261111111111111,1.347746751988889,1,1,0.3402777777777778,0.9261111111111111,1.7422222222222221
10500,3334.0,4854.36649215,0.9261111111111111,1.3484351367083334,1,1,0.3408333333333333,0.9261111111111111,1.753611111111111
10501,3374.0,3575.0,0.9372222222222222,0.9930555555555556,5,1,0.05583333333333333,0.9372222222222222,0.9930555555555556
10502,3376.0,3495.0,0.9377777777777778,0.9708333333333333,5,8,0.2644444444444444,0.9377777777777778,0.9708333333333333
10503,3376.0,3499.0,0.9377777777777778,0.9719444444444445,5,8,0.2733333333333333,0.9377777777777778,0.9719444444444445
10504,3436.0,4499.14136126,0.9544444444444444,1.2497614892388889,1,1,0.23833333333333334,0.9544444444444444,1.6511111111111112
10505,3461.0,4542.72774869,0.9613888888888888,1.2618688190805556,1,1,0.2425,0.9613888888888888,1.6552777777777778
10506,3499.0,3678.0,0.9719444444444445,1.0216666666666667,5,8,0.3977777777777778,0.9719444444444445,1.0216666666666667
10507,3525.0,4605.4886562,0.9791666666666666,1.2793024045,1,1,0.24222222222222223,0.9791666666666666,1.655
10508,3525.0,4548.4904014,0.9791666666666666,1.2634695559444444,1,1,0.22944444444444445,0.9791666666666666,1.6422222222222222
10509,3532.0,5031.30191972,0.9811111111111112,1.397583866588889,1,1,0.33611111111111114,0.9811111111111112,1.7513888888888889
10510,3538.0,5026.15008726,0.9827777777777778,1.3961528020166667,1,1,0.33361111111111114,0.9827777777777778,1.7491666666666668
10511,3538.0,5045.97556719,0.9827777777777778,1.401659879775,1,1,0.33805555555555555,0.9827777777777778,1.7552777777777777
10512,3575.0,3760.0,0.9930555555555556,1.0444444444444445,5,1,0.05138888888888889,0.9930555555555556,1.0444444444444445
10513,3590.0,4687.83595113,0.9972222222222222,1.3021766530916665,1,1,0.2461111111111111,0.9972222222222222,1.6819444444444445
10514,3760.0,3980.0,1.0444444444444445,1.1055555555555556,5,1,0.06111111111111111,1.0444444444444445,1.1055555555555556
10515,3829.0,5230.41361257,1.063611111111111,1.4528926701583333,1,1,0.31416666666666665,1.063611111111111,1.7755555555555556
10516,3837.0,4528.41361257,1.0658333333333334,1.2578926701583333,1,1,0.155,1.0658333333333334,1.6216666666666666
10517,3851.0,5086.0,1.0697222222222222,1.4127777777777777,5,1,0.34305555555555556,1.0697222222222222,1.4127777777777777
10518,3861.0,4548.69633508,1.0725,1.2635267597444444,1,1,0.15416666666666667,1.0725,1.6208333333333333
10519,3865.0,4552.69633508,1.073611111111111,1.2646378708555555,1,1,0.15416666666666667,1.073611111111111,1.6208333333333333
