time,cluster,gpus_in_use
2020-04-17 08:00:00,Earth,477.0
2020-04-17 09:00:00,Earth,568.0
2020-04-17 10:00:00,Earth,635.0
2020-04-17 11:00:00,Earth,888.0
2020-04-17 12:00:00,Earth,765.0
2020-04-17 13:00:00,Earth,581.0
2020-04-17 14:00:00,Earth,680.0
2020-04-17 15:00:00,Earth,675.0
2020-04-17 16:00:00,Earth,697.0
2020-04-17 17:00:00,Earth,680.0
2020-04-17 18:00:00,Earth,672.0
2020-04-17 19:00:00,Earth,776.0
2020-04-17 20:00:00,Earth,669.0
2020-04-17 21:00:00,Earth,617.0
2020-04-17 22:00:00,Earth,729.0
2020-04-17 23:00:00,Earth,673.0
2020-04-18 00:00:00,Earth,710.0
2020-04-18 01:00:00,Earth,605.0
2020-04-18 02:00:00,Earth,565.0
2020-04-18 03:00:00,Earth,589.0
2020-04-18 04:00:00,Earth,557.0
2020-04-18 05:00:00,Earth,533.0
2020-04-18 06:00:00,Earth,525.0
2020-04-18 07:00:00,Earth,525.0
2020-04-18 08:00:00,Earth,517.0
2020-04-18 09:00:00,Earth,517.0
2020-04-18 10:00:00,Earth,599.0
2020-04-18 11:00:00,Earth,732.0
2020-04-18 12:00:00,Earth,745.0
2020-04-18 13:00:00,Earth,820.0
2020-04-18 14:00:00,Earth,961.0
2020-04-18 15:00:00,Earth,584.0
2020-04-18 16:00:00,Earth,553.0
2020-04-18 17:00:00,Earth,594.0
2020-04-18 18:00:00,Earth,571.0
2020-04-18 19:00:00,Earth,589.0
2020-04-18 20:00:00,Earth,609.0
2020-04-18 21:00:00,Earth,593.0
2020-04-18 22:00:00,Earth,681.0
2020-04-18 23:00:00,Earth,699.0
2020-04-19 00:00:00,Earth,722.0
2020-04-19 01:00:00,Earth,592.0
2020-04-19 02:00:00,Earth,726.0
2020-04-19 03:00:00,Earth,634.0
2020-04-19 04:00:00,Earth,537.0
2020-04-19 05:00:00,Earth,737.0
2020-04-19 06:00:00,Earth,777.0
2020-04-19 07:00:00,Earth,705.0
2020-04-19 08:00:00,Earth,722.0
2020-04-19 09:00:00,Earth,806.0
2020-04-19 10:00:00,Earth,853.0
2020-04-19 11:00:00,Earth,842.0
2020-04-19 12:00:00,Earth,820.0
2020-04-19 13:00:00,Earth,849.0
2020-04-19 14:00:00,Earth,755.0
2020-04-19 15:00:00,Earth,789.0
2020-04-19 16:00:00,Earth,797.0
2020-04-19 17:00:00,Earth,671.0
2020-04-19 18:00:00,Earth,603.0
2020-04-19 19:00:00,Earth,693.0
2020-04-19 20:00:00,Earth,658.0
2020-04-19 21:00:00,Earth,487.0
2020-04-19 22:00:00,Earth,546.0
2020-04-19 23:00:00,Earth,545.0
2020-04-20 00:00:00,Earth,630.0
2020-04-20 01:00:00,Earth,585.0
2020-04-20 02:00:00,Earth,523.0
2020-04-20 03:00:00,Earth,539.0
2020-04-20 04:00:00,Earth,514.0
2020-04-20 05:00:00,Earth,514.0
2020-04-20 06:00:00,Earth,546.0
2020-04-20 07:00:00,Earth,512.0
2020-04-20 08:00:00,Earth,538.0
2020-04-20 09:00:00,Earth,543.0
2020-04-20 10:00:00,Earth,760.0
2020-04-20 11:00:00,Earth,920.0
2020-04-20 12:00:00,Earth,1078.0
2020-04-20 13:00:00,Earth,697.0
2020-04-20 14:00:00,Earth,691.0
2020-04-20 15:00:00,Earth,819.0
2020-04-20 16:00:00,Earth,741.0
2020-04-20 17:00:00,Earth,752.0
2020-04-20 18:00:00,Earth,705.0
2020-04-20 19:00:00,Earth,741.0
2020-04-20 20:00:00,Earth,949.0
2020-04-20 21:00:00,Earth,610.0
2020-04-20 22:00:00,Earth,596.0
2020-04-20 23:00:00,Earth,595.0
2020-04-21 00:00:00,Earth,738.0
2020-04-21 01:00:00,Earth,570.0
2020-04-21 02:00:00,Earth,610.0
2020-04-21 03:00:00,Earth,586.0
2020-04-21 04:00:00,Earth,578.0
2020-04-21 05:00:00,Earth,578.0
2020-04-21 06:00:00,Earth,618.0
2020-04-21 07:00:00,Earth,578.0
2020-04-21 08:00:00,Earth,582.0
2020-04-21 09:00:00,Earth,659.0
2020-04-21 10:00:00,Earth,629.0
2020-04-21 11:00:00,Earth,819.0
2020-04-21 12:00:00,Earth,581.0
2020-04-21 13:00:00,Earth,732.0
2020-04-21 14:00:00,Earth,1035.0
2020-04-21 15:00:00,Earth,1186.0
2020-04-21 16:00:00,Earth,954.0
2020-04-21 17:00:00,Earth,669.0
2020-04-21 18:00:00,Earth,703.0
2020-04-21 19:00:00,Earth,754.0
2020-04-21 20:00:00,Earth,714.0
2020-04-21 21:00:00,Earth,695.0
2020-04-21 22:00:00,Earth,665.0
2020-04-21 23:00:00,Earth,673.0
2020-04-22 00:00:00,Earth,646.0
2020-04-22 01:00:00,Earth,654.0
2020-04-22 02:00:00,Earth,614.0
2020-04-22 03:00:00,Earth,624.0
2020-04-22 04:00:00,Earth,608.0
2020-04-22 05:00:00,Earth,626.0
2020-04-22 06:00:00,Earth,615.0
2020-04-22 07:00:00,Earth,613.0
2020-04-22 08:00:00,Earth,615.0
2020-04-22 09:00:00,Earth,692.0
2020-04-22 10:00:00,Earth,757.0
2020-04-22 11:00:00,Earth,861.0
2020-04-22 12:00:00,Earth,874.0
2020-04-22 13:00:00,Earth,724.0
2020-04-22 14:00:00,Earth,960.0
2020-04-22 15:00:00,Earth,912.0
2020-04-22 16:00:00,Earth,1050.0
2020-04-22 17:00:00,Earth,1117.0
2020-04-22 18:00:00,Earth,915.0
2020-04-22 19:00:00,Earth,878.0
2020-04-22 20:00:00,Earth,763.0
2020-04-22 21:00:00,Earth,744.0
2020-04-22 22:00:00,Earth,795.0
2020-04-22 23:00:00,Earth,794.0
2020-04-23 00:00:00,Earth,771.0
2020-04-23 01:00:00,Earth,641.0
2020-04-23 02:00:00,Earth,632.0
2020-04-23 03:00:00,Earth,611.0
2020-04-23 04:00:00,Earth,611.0
2020-04-23 05:00:00,Earth,611.0
2020-04-23 06:00:00,Earth,665.0
2020-04-23 07:00:00,Earth,614.0
2020-04-23 08:00:00,Earth,606.0
2020-04-23 09:00:00,Earth,641.0
2020-04-23 10:00:00,Earth,923.0
2020-04-23 11:00:00,Earth,756.0
2020-04-23 12:00:00,Earth,733.0
2020-04-23 13:00:00,Earth,884.0
2020-04-23 14:00:00,Earth,861.0
2020-04-23 15:00:00,Earth,866.0
2020-04-23 16:00:00,Earth,729.0
2020-04-23 17:00:00,Earth,721.0
2020-04-23 18:00:00,Earth,827.0
2020-04-23 19:00:00,Earth,907.0
2020-04-23 20:00:00,Earth,958.0
2020-04-23 21:00:00,Earth,887.0
2020-04-23 22:00:00,Earth,840.0
2020-04-23 23:00:00,Earth,788.0
2020-04-24 00:00:00,Earth,779.0
2020-04-24 01:00:00,Earth,799.0
2020-04-24 02:00:00,Earth,717.0
2020-04-24 03:00:00,Earth,759.0
2020-04-24 04:00:00,Earth,717.0
2020-04-24 05:00:00,Earth,717.0
2020-04-24 06:00:00,Earth,724.0
2020-04-24 07:00:00,Earth,700.0
2020-04-24 08:00:00,Earth,692.0
2020-04-24 09:00:00,Earth,693.0
2020-04-24 10:00:00,Earth,764.0
2020-04-24 11:00:00,Earth,702.0
2020-04-24 12:00:00,Earth,733.0
2020-04-24 13:00:00,Earth,843.0
2020-04-24 14:00:00,Earth,765.0
2020-04-24 15:00:00,Earth,750.0
2020-04-24 16:00:00,Earth,752.0
2020-04-24 17:00:00,Earth,823.0
2020-04-24 18:00:00,Earth,689.0
2020-04-24 19:00:00,Earth,720.0
2020-04-24 20:00:00,Earth,793.0
2020-04-24 21:00:00,Earth,788.0
2020-04-24 22:00:00,Earth,804.0
2020-04-24 23:00:00,Earth,708.0
2020-04-25 00:00:00,Earth,724.0
2020-04-25 01:00:00,Earth,762.0
2020-04-25 02:00:00,Earth,751.0
2020-04-25 03:00:00,Earth,738.0
2020-04-25 04:00:00,Earth,690.0
2020-04-25 05:00:00,Earth,680.0
2020-04-25 06:00:00,Earth,688.0
2020-04-25 07:00:00,Earth,687.0
2020-04-25 08:00:00,Earth,689.0
2020-04-25 09:00:00,Earth,673.0
2020-04-25 10:00:00,Earth,767.0
2020-04-25 11:00:00,Earth,889.0
2020-04-25 12:00:00,Earth,897.0
2020-04-25 13:00:00,Earth,908.0
2020-04-25 14:00:00,Earth,939.0
2020-04-25 15:00:00,Earth,909.0
2020-04-25 16:00:00,Earth,942.0
2020-04-25 17:00:00,Earth,908.0
2020-04-25 18:00:00,Earth,958.0
2020-04-25 19:00:00,Earth,866.0
2020-04-25 20:00:00,Earth,842.0
2020-04-25 21:00:00,Earth,803.0
2020-04-25 22:00:00,Earth,776.0
2020-04-25 23:00:00,Earth,769.0
2020-04-26 00:00:00,Earth,846.0
2020-04-26 01:00:00,Earth,781.0
2020-04-26 02:00:00,Earth,673.0
2020-04-26 03:00:00,Earth,596.0
2020-04-26 04:00:00,Earth,604.0
2020-04-26 05:00:00,Earth,588.0
2020-04-26 06:00:00,Earth,603.0
2020-04-26 07:00:00,Earth,643.0
2020-04-26 08:00:00,Earth,619.0
2020-04-26 09:00:00,Earth,612.0
2020-04-26 10:00:00,Earth,616.0
2020-04-26 11:00:00,Earth,687.0
2020-04-26 12:00:00,Earth,701.0
2020-04-26 13:00:00,Earth,602.0
2020-04-26 14:00:00,Earth,647.0
2020-04-26 15:00:00,Earth,648.0
2020-04-26 16:00:00,Earth,715.0
2020-04-26 17:00:00,Earth,644.0
2020-04-26 18:00:00,Earth,687.0
2020-04-26 19:00:00,Earth,880.0
2020-04-26 20:00:00,Earth,1078.0
2020-04-26 21:00:00,Earth,1050.0
2020-04-26 22:00:00,Earth,1115.0
2020-04-26 23:00:00,Earth,1234.0
2020-04-27 00:00:00,Earth,1205.0
2020-04-27 01:00:00,Earth,1285.0
2020-04-27 02:00:00,Earth,1128.0
2020-04-27 03:00:00,Earth,1342.0
2020-04-27 04:00:00,Earth,1141.0
2020-04-27 05:00:00,Earth,925.0
2020-04-27 06:00:00,Earth,922.0
2020-04-27 07:00:00,Earth,909.0
2020-04-27 08:00:00,Earth,926.0
2020-04-27 09:00:00,Earth,851.0
2020-04-27 10:00:00,Earth,823.0
2020-04-27 11:00:00,Earth,985.0
2020-04-27 12:00:00,Earth,826.0
2020-04-27 13:00:00,Earth,836.0
2020-04-27 14:00:00,Earth,847.0
2020-04-27 15:00:00,Earth,705.0
2020-04-27 16:00:00,Earth,885.0
2020-04-27 17:00:00,Earth,774.0
2020-04-27 18:00:00,Earth,681.0
2020-04-27 19:00:00,Earth,635.0
2020-04-27 20:00:00,Earth,674.0
2020-04-27 21:00:00,Earth,682.0
2020-04-27 22:00:00,Earth,680.0
2020-04-27 23:00:00,Earth,673.0
2020-04-28 00:00:00,Earth,637.0
2020-04-28 01:00:00,Earth,735.0
2020-04-28 02:00:00,Earth,690.0
2020-04-28 03:00:00,Earth,678.0
2020-04-28 04:00:00,Earth,671.0
2020-04-28 05:00:00,Earth,671.0
2020-04-28 06:00:00,Earth,653.0
2020-04-28 07:00:00,Earth,664.0
2020-04-28 08:00:00,Earth,674.0
2020-04-28 09:00:00,Earth,671.0
2020-04-28 10:00:00,Earth,736.0
2020-04-28 11:00:00,Earth,1095.0
2020-04-28 12:00:00,Earth,832.0
2020-04-28 13:00:00,Earth,757.0
2020-04-28 14:00:00,Earth,1004.0
2020-04-28 15:00:00,Earth,1004.0
2020-04-28 16:00:00,Earth,1683.0
2020-04-28 17:00:00,Earth,1646.0
2020-04-28 18:00:00,Earth,1652.0
2020-04-28 19:00:00,Earth,1702.0
2020-04-28 20:00:00,Earth,1655.0
2020-04-28 21:00:00,Earth,1534.0
2020-04-28 22:00:00,Earth,1026.0
2020-04-28 23:00:00,Earth,698.0
2020-04-29 00:00:00,Earth,645.0
2020-04-29 01:00:00,Earth,641.0
2020-04-29 02:00:00,Earth,597.0
2020-04-29 03:00:00,Earth,650.0
2020-04-29 04:00:00,Earth,691.0
2020-04-29 05:00:00,Earth,773.0
2020-04-29 06:00:00,Earth,756.0
2020-04-29 07:00:00,Earth,687.0
2020-04-29 08:00:00,Earth,721.0
2020-04-29 09:00:00,Earth,835.0
2020-04-29 10:00:00,Earth,920.0
2020-04-29 11:00:00,Earth,962.0
2020-04-29 12:00:00,Earth,816.0
2020-04-29 13:00:00,Earth,939.0
2020-04-29 14:00:00,Earth,919.0
2020-04-29 15:00:00,Earth,790.0
2020-04-29 16:00:00,Earth,710.0
2020-04-29 17:00:00,Earth,898.0
2020-04-29 18:00:00,Earth,816.0
2020-04-29 19:00:00,Earth,769.0
2020-04-29 20:00:00,Earth,832.0
2020-04-29 21:00:00,Earth,783.0
2020-04-29 22:00:00,Earth,865.0
2020-04-29 23:00:00,Earth,893.0
2020-04-30 00:00:00,Earth,865.0
2020-04-30 01:00:00,Earth,772.0
2020-04-30 02:00:00,Earth,789.0
2020-04-30 03:00:00,Earth,813.0
2020-04-30 04:00:00,Earth,765.0
2020-04-30 05:00:00,Earth,706.0
2020-04-30 06:00:00,Earth,655.0
2020-04-30 07:00:00,Earth,686.0
2020-04-30 08:00:00,Earth,691.0
2020-04-30 09:00:00,Earth,810.0
2020-04-30 10:00:00,Earth,973.0
2020-04-30 11:00:00,Earth,875.0
2020-04-30 12:00:00,Earth,906.0
2020-04-30 13:00:00,Earth,905.0
2020-04-30 14:00:00,Earth,1055.0
2020-04-30 15:00:00,Earth,911.0
2020-04-30 16:00:00,Earth,1025.0
2020-04-30 17:00:00,Earth,802.0
2020-04-30 18:00:00,Earth,748.0
2020-04-30 19:00:00,Earth,697.0
2020-04-30 20:00:00,Earth,717.0
2020-04-30 21:00:00,Earth,634.0
2020-04-30 22:00:00,Earth,685.0
2020-04-30 23:00:00,Earth,636.0
2020-05-01 00:00:00,Earth,772.0
2020-05-01 01:00:00,Earth,628.0
2020-05-01 02:00:00,Earth,568.0
2020-05-01 03:00:00,Earth,546.0
2020-05-01 04:00:00,Earth,638.0
2020-05-01 05:00:00,Earth,608.0
2020-05-01 06:00:00,Earth,601.0
2020-05-01 07:00:00,Earth,607.0
2020-05-01 08:00:00,Earth,579.0
2020-05-01 09:00:00,Earth,593.0
2020-05-01 10:00:00,Earth,721.0
2020-05-01 11:00:00,Earth,635.0
2020-05-01 12:00:00,Earth,626.0
2020-05-01 13:00:00,Earth,576.0
2020-05-01 14:00:00,Earth,588.0
2020-05-01 15:00:00,Earth,605.0
2020-05-01 16:00:00,Earth,1095.0
2020-05-01 17:00:00,Earth,973.0
2020-05-01 18:00:00,Earth,931.0
2020-05-01 19:00:00,Earth,802.0
2020-05-01 20:00:00,Earth,1012.0
2020-05-01 21:00:00,Earth,897.0
2020-05-01 22:00:00,Earth,796.0
2020-05-01 23:00:00,Earth,628.0
2020-05-02 00:00:00,Earth,907.0
2020-05-02 01:00:00,Earth,1118.0
2020-05-02 02:00:00,Earth,1114.0
2020-05-02 03:00:00,Earth,1132.0
2020-05-02 04:00:00,Earth,1125.0
2020-05-02 05:00:00,Earth,1123.0
2020-05-02 06:00:00,Earth,988.0
2020-05-02 07:00:00,Earth,534.0
2020-05-02 08:00:00,Earth,505.0
2020-05-02 09:00:00,Earth,514.0
2020-05-02 10:00:00,Earth,503.0
2020-05-02 11:00:00,Earth,540.0
2020-05-02 12:00:00,Earth,564.0
2020-05-02 13:00:00,Earth,733.0
2020-05-02 14:00:00,Earth,724.0
2020-05-02 15:00:00,Earth,828.0
2020-05-02 16:00:00,Earth,777.0
2020-05-02 17:00:00,Earth,727.0
2020-05-02 18:00:00,Earth,799.0
2020-05-02 19:00:00,Earth,704.0
2020-05-02 20:00:00,Earth,763.0
2020-05-02 21:00:00,Earth,735.0
2020-05-02 22:00:00,Earth,812.0
2020-05-02 23:00:00,Earth,790.0
2020-05-03 00:00:00,Earth,876.0
2020-05-03 01:00:00,Earth,873.0
2020-05-03 02:00:00,Earth,697.0
2020-05-03 03:00:00,Earth,571.0
2020-05-03 04:00:00,Earth,530.0
2020-05-03 05:00:00,Earth,530.0
2020-05-03 06:00:00,Earth,515.0
2020-05-03 07:00:00,Earth,549.0
2020-05-03 08:00:00,Earth,636.0
2020-05-03 09:00:00,Earth,552.0
2020-05-03 10:00:00,Earth,569.0
2020-05-03 11:00:00,Earth,877.0
2020-05-03 12:00:00,Earth,924.0
2020-05-03 13:00:00,Earth,1092.0
2020-05-03 14:00:00,Earth,893.0
2020-05-03 15:00:00,Earth,811.0
2020-05-03 16:00:00,Earth,885.0
2020-05-03 17:00:00,Earth,805.0
2020-05-03 18:00:00,Earth,972.0
2020-05-03 19:00:00,Earth,838.0
2020-05-03 20:00:00,Earth,826.0
2020-05-03 21:00:00,Earth,795.0
2020-05-03 22:00:00,Earth,894.0
2020-05-03 23:00:00,Earth,790.0
2020-05-04 00:00:00,Earth,862.0
2020-05-04 01:00:00,Earth,836.0
2020-05-04 02:00:00,Earth,618.0
2020-05-04 03:00:00,Earth,514.0
2020-05-04 04:00:00,Earth,554.0
2020-05-04 05:00:00,Earth,458.0
2020-05-04 06:00:00,Earth,450.0
2020-05-04 07:00:00,Earth,458.0
2020-05-04 08:00:00,Earth,450.0
2020-05-04 09:00:00,Earth,450.0
2020-05-04 10:00:00,Earth,631.0
2020-05-04 11:00:00,Earth,494.0
2020-05-04 12:00:00,Earth,547.0
2020-05-04 13:00:00,Earth,466.0
2020-05-04 14:00:00,Earth,490.0
2020-05-04 15:00:00,Earth,515.0
2020-05-04 16:00:00,Earth,488.0
2020-05-04 17:00:00,Earth,571.0
2020-05-04 18:00:00,Earth,442.0
2020-05-04 19:00:00,Earth,465.0
2020-05-04 20:00:00,Earth,874.0
2020-05-04 21:00:00,Earth,451.0
2020-05-04 22:00:00,Earth,515.0
2020-05-04 23:00:00,Earth,494.0
2020-05-05 00:00:00,Earth,487.0
2020-05-05 01:00:00,Earth,529.0
2020-05-05 02:00:00,Earth,457.0
2020-05-05 03:00:00,Earth,465.0
2020-05-05 04:00:00,Earth,449.0
2020-05-05 05:00:00,Earth,449.0
2020-05-05 06:00:00,Earth,457.0
2020-05-05 07:00:00,Earth,457.0
2020-05-05 08:00:00,Earth,449.0
2020-05-05 09:00:00,Earth,553.0
2020-05-05 10:00:00,Earth,525.0
2020-05-05 11:00:00,Earth,522.0
2020-05-05 12:00:00,Earth,544.0
2020-05-05 13:00:00,Earth,439.0
2020-05-05 14:00:00,Earth,475.0
2020-05-05 15:00:00,Earth,500.0
2020-05-05 16:00:00,Earth,511.0
2020-05-05 17:00:00,Earth,530.0
2020-05-05 18:00:00,Earth,535.0
2020-05-05 19:00:00,Earth,606.0
2020-05-05 20:00:00,Earth,539.0
2020-05-05 21:00:00,Earth,559.0
2020-05-05 22:00:00,Earth,483.0
2020-05-05 23:00:00,Earth,484.0
2020-05-06 00:00:00,Earth,489.0
2020-05-06 01:00:00,Earth,505.0
2020-05-06 02:00:00,Earth,487.0
2020-05-06 03:00:00,Earth,471.0
2020-05-06 04:00:00,Earth,462.0
2020-05-06 05:00:00,Earth,478.0
2020-05-06 06:00:00,Earth,454.0
2020-05-06 07:00:00,Earth,478.0
2020-05-06 08:00:00,Earth,471.0
2020-05-06 09:00:00,Earth,633.0
2020-05-06 10:00:00,Earth,718.0
2020-05-06 11:00:00,Earth,625.0
2020-05-06 12:00:00,Earth,541.0
2020-05-06 13:00:00,Earth,569.0
2020-05-06 14:00:00,Earth,673.0
2020-05-06 15:00:00,Earth,878.0
2020-05-06 16:00:00,Earth,1034.0
2020-05-06 17:00:00,Earth,1032.0
2020-05-06 18:00:00,Earth,957.0
2020-05-06 19:00:00,Earth,1046.0
2020-05-06 20:00:00,Earth,1019.0
2020-05-06 21:00:00,Earth,936.0
2020-05-06 22:00:00,Earth,913.0
2020-05-06 23:00:00,Earth,914.0
2020-05-07 00:00:00,Earth,852.0
2020-05-07 01:00:00,Earth,873.0
2020-05-07 02:00:00,Earth,695.0
2020-05-07 03:00:00,Earth,745.0
2020-05-07 04:00:00,Earth,777.0
2020-05-07 05:00:00,Earth,689.0
2020-05-07 06:00:00,Earth,679.0
2020-05-07 07:00:00,Earth,675.0
2020-05-07 08:00:00,Earth,729.0
2020-05-07 09:00:00,Earth,789.0
2020-05-07 10:00:00,Earth,648.0
2020-05-07 11:00:00,Earth,887.0
2020-05-07 12:00:00,Earth,833.0
2020-05-07 13:00:00,Earth,607.0
2020-05-07 14:00:00,Earth,697.0
2020-05-07 15:00:00,Earth,949.0
2020-05-07 16:00:00,Earth,1091.0
2020-05-07 17:00:00,Earth,1112.0
2020-05-07 18:00:00,Earth,1284.0
2020-05-07 19:00:00,Earth,1240.0
2020-05-07 20:00:00,Earth,1353.0
2020-05-07 21:00:00,Earth,1235.0
2020-05-07 22:00:00,Earth,1175.0
2020-05-07 23:00:00,Earth,1200.0
2020-05-08 00:00:00,Earth,1159.0
2020-05-08 01:00:00,Earth,1066.0
2020-05-08 02:00:00,Earth,988.0
2020-05-08 03:00:00,Earth,887.0
2020-05-08 04:00:00,Earth,655.0
2020-05-08 05:00:00,Earth,623.0
2020-05-08 06:00:00,Earth,574.0
2020-05-08 07:00:00,Earth,558.0
2020-05-08 08:00:00,Earth,592.0
2020-05-08 09:00:00,Earth,585.0
2020-05-08 10:00:00,Earth,675.0
2020-05-08 11:00:00,Earth,767.0
2020-05-08 12:00:00,Earth,669.0
2020-05-08 13:00:00,Earth,804.0
2020-05-08 14:00:00,Earth,819.0
2020-05-08 15:00:00,Earth,726.0
2020-05-08 16:00:00,Earth,662.0
2020-05-08 17:00:00,Earth,917.0
2020-05-08 18:00:00,Earth,964.0
2020-05-08 19:00:00,Earth,1003.0
2020-05-08 20:00:00,Earth,1158.0
2020-05-08 21:00:00,Earth,1055.0
2020-05-08 22:00:00,Earth,922.0
2020-05-08 23:00:00,Earth,861.0
2020-05-09 00:00:00,Earth,998.0
2020-05-09 01:00:00,Earth,1056.0
2020-05-09 02:00:00,Earth,1086.0
2020-05-09 03:00:00,Earth,1111.0
2020-05-09 04:00:00,Earth,992.0
2020-05-09 05:00:00,Earth,1021.0
2020-05-09 06:00:00,Earth,888.0
2020-05-09 07:00:00,Earth,882.0
2020-05-09 08:00:00,Earth,742.0
2020-05-09 09:00:00,Earth,830.0
2020-05-09 10:00:00,Earth,640.0
2020-05-09 11:00:00,Earth,719.0
2020-05-09 12:00:00,Earth,803.0
2020-05-09 13:00:00,Earth,757.0
2020-05-09 14:00:00,Earth,933.0
2020-05-09 15:00:00,Earth,813.0
2020-05-09 16:00:00,Earth,934.0
2020-05-09 17:00:00,Earth,1044.0
2020-05-09 18:00:00,Earth,777.0
2020-05-09 19:00:00,Earth,691.0
2020-05-09 20:00:00,Earth,738.0
2020-05-09 21:00:00,Earth,811.0
2020-05-09 22:00:00,Earth,696.0
2020-05-09 23:00:00,Earth,667.0
2020-05-10 00:00:00,Earth,840.0
2020-05-10 01:00:00,Earth,6720.0
2020-05-10 02:00:00,Earth,5040.0
2020-05-10 03:00:00,Earth,864.0
2020-05-10 04:00:00,Earth,0.0
2020-05-10 05:00:00,Earth,0.0
2020-05-10 06:00:00,Earth,0.0
2020-05-10 07:00:00,Earth,0.0
2020-05-10 08:00:00,Earth,0.0
2020-05-10 09:00:00,Earth,0.0
2020-05-10 10:00:00,Earth,0.0
2020-05-10 11:00:00,Earth,0.0
2020-05-10 12:00:00,Earth,3336.0
2020-05-10 13:00:00,Earth,16.0
2020-05-10 14:00:00,Earth,0.0
2020-05-10 15:00:00,Earth,0.0
2020-05-10 16:00:00,Earth,0.0
2020-05-10 17:00:00,Earth,0.0
2020-05-10 18:00:00,Earth,1.0
2020-05-10 19:00:00,Earth,4961.0
2020-05-10 20:00:00,Earth,3649.0
2020-05-10 21:00:00,Earth,2049.0
2020-05-10 22:00:00,Earth,3072.0
2020-05-10 23:00:00,Earth,1024.0
2020-05-11 00:00:00,Earth,1015.0
2020-05-11 01:00:00,Earth,435.0
2020-05-11 02:00:00,Earth,416.0
2020-05-11 03:00:00,Earth,413.0
2020-05-11 04:00:00,Earth,403.0
2020-05-11 05:00:00,Earth,394.0
2020-05-11 06:00:00,Earth,394.0
2020-05-11 07:00:00,Earth,394.0
2020-05-11 08:00:00,Earth,519.0
2020-05-11 09:00:00,Earth,673.0
2020-05-11 10:00:00,Earth,533.0
2020-05-11 11:00:00,Earth,634.0
2020-05-11 12:00:00,Earth,596.0
2020-05-11 13:00:00,Earth,591.0
2020-05-11 14:00:00,Earth,760.0
2020-05-11 15:00:00,Earth,687.0
2020-05-11 16:00:00,Earth,752.0
2020-05-11 17:00:00,Earth,689.0
2020-05-11 18:00:00,Earth,598.0
2020-05-11 19:00:00,Earth,686.0
2020-05-11 20:00:00,Earth,601.0
2020-05-11 21:00:00,Earth,675.0
2020-05-11 22:00:00,Earth,618.0
2020-05-11 23:00:00,Earth,594.0
2020-05-12 00:00:00,Earth,641.0
2020-05-12 01:00:00,Earth,651.0
2020-05-12 02:00:00,Earth,571.0
2020-05-12 03:00:00,Earth,532.0
2020-05-12 04:00:00,Earth,533.0
2020-05-12 05:00:00,Earth,516.0
2020-05-12 06:00:00,Earth,524.0
2020-05-12 07:00:00,Earth,500.0
2020-05-12 08:00:00,Earth,508.0
2020-05-12 09:00:00,Earth,609.0
2020-05-12 10:00:00,Earth,614.0
2020-05-12 11:00:00,Earth,758.0
2020-05-12 12:00:00,Earth,744.0
2020-05-12 13:00:00,Earth,672.0
2020-05-12 14:00:00,Earth,3130.0
2020-05-12 15:00:00,Earth,24.0
2020-05-12 16:00:00,Earth,1027.0
2020-05-12 17:00:00,Earth,689.0
2020-05-12 18:00:00,Earth,622.0
2020-05-12 19:00:00,Earth,745.0
2020-05-12 20:00:00,Earth,681.0
2020-05-12 21:00:00,Earth,684.0
2020-05-12 22:00:00,Earth,688.0
2020-05-12 23:00:00,Earth,668.0
2020-05-13 00:00:00,Earth,665.0
2020-05-13 01:00:00,Earth,576.0
2020-05-13 02:00:00,Earth,582.0
2020-05-13 03:00:00,Earth,566.0
2020-05-13 04:00:00,Earth,554.0
2020-05-13 05:00:00,Earth,537.0
2020-05-13 06:00:00,Earth,545.0
2020-05-13 07:00:00,Earth,585.0
2020-05-13 08:00:00,Earth,545.0
2020-05-13 09:00:00,Earth,575.0
2020-05-13 10:00:00,Earth,644.0
2020-05-13 11:00:00,Earth,761.0
2020-05-13 12:00:00,Earth,655.0
2020-05-13 13:00:00,Earth,614.0
2020-05-13 14:00:00,Earth,681.0
2020-05-13 15:00:00,Earth,857.0
2020-05-13 16:00:00,Earth,797.0
2020-05-13 17:00:00,Earth,677.0
2020-05-13 18:00:00,Earth,649.0
2020-05-13 19:00:00,Earth,748.0
2020-05-13 20:00:00,Earth,729.0
2020-05-13 21:00:00,Earth,703.0
2020-05-13 22:00:00,Earth,690.0
2020-05-13 23:00:00,Earth,717.0
2020-05-14 00:00:00,Earth,727.0
2020-05-14 01:00:00,Earth,634.0
2020-05-14 02:00:00,Earth,686.0
2020-05-14 03:00:00,Earth,533.0
2020-05-14 04:00:00,Earth,516.0
2020-05-14 05:00:00,Earth,724.0
2020-05-14 06:00:00,Earth,579.0
2020-05-14 07:00:00,Earth,577.0
2020-05-14 08:00:00,Earth,558.0
2020-05-14 09:00:00,Earth,590.0
2020-05-14 10:00:00,Earth,832.0
2020-05-14 11:00:00,Earth,932.0
2020-05-14 12:00:00,Earth,774.0
2020-05-14 13:00:00,Earth,913.0
2020-05-14 14:00:00,Earth,781.0
2020-05-14 15:00:00,Earth,865.0
2020-05-14 16:00:00,Earth,1027.0
2020-05-14 17:00:00,Earth,1006.0
2020-05-14 18:00:00,Earth,885.0
2020-05-14 19:00:00,Earth,795.0
2020-05-14 20:00:00,Earth,849.0
2020-05-14 21:00:00,Earth,907.0
