source_row,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
17256,61.25083333333333,61.29798768663952,1,1,0.03805555555555556,61.25083333333333,85.28888888888889
17257,61.26277777777778,61.29995055264689,1,1,0.03,61.26277777777778,85.29277777777777
17261,61.34027777777778,61.37710636028699,1,1,0.029722222222222223,61.34027777777778,85.37
17264,61.37222222222222,75.52541206127594,1,8,91.37777777777778,61.37222222222222,96.79444444444445
17266,61.38944444444444,61.42248691099477,1,1,0.02666666666666667,61.38944444444444,85.4161111111111
17267,61.43805555555556,61.47006544502618,1,1,0.025833333333333333,61.43805555555556,85.46388888888889
17268,61.48722222222222,61.520953073492336,1,1,0.02722222222222222,61.48722222222222,85.51444444444445
17269,61.52,61.88966259453171,1,2,0.5966666666666667,61.52,85.81833333333333
17270,61.52611111111111,61.5722328873376,1,1,0.03722222222222222,61.52611111111111,85.56333333333333
17271,61.535,61.57010762070971,1,1,0.028333333333333332,61.535,85.56333333333333
17272,61.58138888888889,61.6144313554392,1,1,0.02666666666666667,61.58138888888889,85.60805555555555
17273,61.58305555555555,61.63606117898003,1,16,0.6844444444444444,61.58305555555555,85.62583333333333
17274,61.60333333333333,61.636719992243556,1,1,0.026944444444444444,61.60333333333333,85.63027777777778
17275,61.629444444444445,61.66111014155517,1,1,0.025555555555555557,61.629444444444445,85.655
17276,61.65611111111111,61.69190711654063,1,1,0.028888888888888888,61.65611111111111,85.685
17278,61.66444444444444,61.71159879775063,1,1,0.03805555555555556,61.66444444444444,85.7311111111111
17280,61.68138888888889,61.7178732790382,1,1,0.029444444444444443,61.68138888888889,85.71083333333333
17281,61.70666666666666,61.74211847973628,1,1,0.02861111111111111,61.70666666666666,85.73527777777778
17282,61.74777777777778,61.78322959084739,1,1,0.02861111111111111,61.74777777777778,85.77638888888889
17283,61.75194444444445,62.03142864068256,1,1,0.22555555555555556,61.75194444444445,85.9775
17284,61.768055555555556,61.812112177622645,1,1,0.035555555555555556,61.768055555555556,85.81194444444445
17285,61.795,61.828386658910226,1,1,0.026944444444444444,61.795,85.82194444444444
17287,61.839444444444446,61.87042175683537,1,1,0.025,61.839444444444446,85.86444444444444
17288,61.85944444444444,61.90315687415164,1,2,0.07055555555555555,61.85944444444444,85.89472222222223
17290,61.88944444444444,61.918700795035875,1,1,0.02361111111111111,61.88944444444444,85.91305555555556
17291,61.90833333333333,62.162691487298815,1,2,0.41055555555555556,61.90833333333333,86.11361111111111
17293,61.933055555555555,61.97607960054295,1,1,0.034722222222222224,61.933055555555555,85.96777777777778
17294,62.007777777777775,64.61124878805506,1,1,2.101111111111111,62.007777777777775,88.10888888888888
17295,62.013333333333335,64.65914000387822,1,1,2.1352777777777776,62.013333333333335,88.14861111111111
17296,62.0175,64.6605531316657,1,1,2.1330555555555555,62.0175,88.15055555555556
17297,62.02055555555555,62.195405274384335,1,1,0.1411111111111111,62.02055555555555,86.16166666666666
17298,62.03111111111111,62.0751677331782,1,1,0.035555555555555556,62.03111111111111,86.14916666666667
17299,62.03666666666667,64.6625101803374,1,1,2.1191666666666666,62.03666666666667,88.15583333333333
17300,62.05,64.75122164048867,1,1,2.18,62.05,88.23
17301,62.068888888888885,72.19296296296297,1,8,65.36444444444444,62.068888888888885,94.23944444444444
17302,62.08888888888889,63.9461508629048,1,8,11.991111111111111,62.08888888888889,100.87611111111111
17303,62.08888888888889,65.66883362420012,1,8,23.113333333333333,62.08888888888889,102.73416666666667
17304,62.08888888888889,65.18248981966259,1,8,19.973333333333333,62.08888888888889,102.40527777777778
17305,62.08888888888889,65.07131568741517,1,8,19.255555555555556,62.08888888888889,102.73416666666667
17306,62.08888888888889,65.12845161915843,1,8,19.624444444444446,62.08888888888889,103.20555555555555
17307,62.08888888888889,62.46577952297849,1,8,2.433333333333333,62.08888888888889,101.07944444444445
17308,62.08888888888889,63.22644463835563,1,8,7.344444444444444,62.08888888888889,101.79416666666667
17309,62.08888888888889,63.20992340508047,1,8,7.237777777777778,62.08888888888889,101.98416666666667
17310,62.08888888888889,63.23195171611402,1,8,7.38,62.08888888888889,102.71666666666667
17311,62.08888888888889,63.23986814039171,1,8,7.431111111111111,62.08888888888889,102.91305555555556
17312,62.08888888888889,63.777840798914085,1,8,10.904444444444444,62.08888888888889,103.76833333333333
17313,62.08888888888889,63.72724452200892,1,8,10.577777777777778,62.08888888888889,104.03888888888889
17314,62.08888888888889,63.75753344968004,1,8,10.773333333333333,62.08888888888889,104.08083333333333
17315,62.08888888888889,63.82774869109948,1,8,11.226666666666667,62.08888888888889,104.1375
17316,62.08888888888889,63.75409152608105,1,8,10.751111111111111,62.08888888888889,104.25694444444444
17317,62.08888888888889,62.20522590653482,1,8,0.7511111111111111,62.08888888888889,103.29944444444445
17318,62.100833333333334,64.80928301337987,1,1,2.1858333333333335,62.100833333333334,88.28666666666666
17319,62.10611111111111,64.82729590847393,1,1,2.196111111111111,62.10611111111111,88.30222222222223
17320,62.111111111111114,64.7947789412449,1,1,2.1658333333333335,62.111111111111114,88.27694444444444
17321,62.214444444444446,62.24886368043436,1,1,0.027777777777777776,62.214444444444446,86.24222222222222
17322,62.215555555555554,62.26236571650184,1,1,0.03777777777777778,62.215555555555554,86.25333333333333
17325,62.27,62.30063312003102,1,1,0.024722222222222222,62.27,86.29472222222222
17329,62.30694444444445,62.33792175683537,1,1,0.025,62.30694444444445,86.33194444444445
17331,62.34527777777778,62.395185669963155,1,1,0.04027777777777778,62.34527777777778,86.38555555555556
17332,62.376666666666665,62.45204479348458,1,1,0.060833333333333336,62.376666666666665,86.4375
17333,62.37916666666667,62.467968295520656,1,1,0.07166666666666667,62.37916666666667,86.45083333333334
17336,62.424166666666665,62.45686494085709,1,1,0.02638888888888889,62.424166666666665,86.45055555555555
17339,62.458888888888886,62.4950290866783,1,1,0.029166666666666667,62.458888888888886,86.48805555555556
17342,62.52388888888889,62.565536164436686,1,1,0.03361111111111111,62.52388888888889,86.5575
17343,62.52611111111111,62.56225130890052,1,8,0.23333333333333334,62.52611111111111,86.55527777777777
